date,hour,france,italy,belgium,spain,uk,germany,month,year
2022-03-06,08:00 - 09:00,353.0,353.0,320.0,353.0,382.29,336.52,3,2022
2022-03-06,09:00 - 10:00,390.36,390.36,284.47,390.36,391.98,210.01,3,2022
2022-03-06,10:00 - 11:00,351.07,351.07,185.24,351.07,422.17,259.02,3,2022
2022-03-06,11:00 - 12:00,346.25,346.25,205.36,346.25,441.8,268.05,3,2022
2022-03-06,12:00 - 13:00,350.25,350.25,246.26,350.25,468.17,279.0,3,2022
2022-03-06,13:00 - 14:00,309.96,343.0,202.35,338.54,511.22,249.18,3,2022
2022-03-06,14:00 - 15:00,276.81,330.07,223.39,350.0,529.0,246.29,3,2022
2022-03-06,15:00 - 16:00,293.15,342.98,276.93,338.54,499.0,281.41,3,2022
2022-03-06,16:00 - 17:00,308.27,405.23,308.09,339.61,435.11,308.1,3,2022
2022-03-06,17:00 - 18:00,385.16,410.0,385.16,385.16,442.03,385.16,3,2022
2022-03-06,18:00 - 19:00,435.08,434.06,435.08,435.08,567.0,435.08,3,2022
2022-03-06,19:00 - 20:00,454.28,451.3,454.28,454.28,661.13,454.28,3,2022
2022-03-06,20:00 - 21:00,436.35,436.35,436.35,470.01,520.78,436.35,3,2022
2022-03-06,21:00 - 22:00,412.02,412.02,412.02,470.01,440.0,412.02,3,2022
2022-03-06,22:00 - 23:00,412.02,412.02,412.02,454.09,448.99,412.02,3,2022
2022-03-06,23:00 - 00:00,411.65,411.65,411.65,450.0,413.9,411.65,3,2022
2022-03-07,00:00 - 01:00,377.56,405.51,377.56,441.85,470.55,377.56,3,2022
2022-03-07,01:00 - 02:00,369.83,405.0,369.83,426.46,436.11,369.83,3,2022
2022-03-07,02:00 - 03:00,368.94,394.69,368.94,416.67,448.88,368.94,3,2022
2022-03-07,03:00 - 04:00,359.21,390.99,359.21,400.0,401.0,359.21,3,2022
2022-03-07,04:00 - 05:00,361.71,400.0,361.71,400.0,375.0,361.71,3,2022
2022-03-07,05:00 - 06:00,397.23,407.0,397.23,426.46,364.12,397.23,3,2022
2022-03-07,06:00 - 07:00,465.77,465.77,465.77,465.77,406.06,465.77,3,2022
2022-03-07,07:00 - 08:00,512.36,512.36,512.36,500.0,473.03,512.36,3,2022
2022-03-07,08:00 - 09:00,515.01,520.9,515.01,500.0,561.59,515.01,3,2022
2022-03-07,09:00 - 10:00,483.0,483.0,483.0,483.0,636.0,483.0,3,2022
2022-03-07,10:00 - 11:00,449.03,449.03,380.0,451.0,581.0,390.61,3,2022
2022-03-07,11:00 - 12:00,418.17,430.0,311.12,450.05,450.0,341.84,3,2022
2022-03-07,12:00 - 13:00,413.74,413.74,355.16,450.0,400.0,340.22,3,2022
2022-03-07,13:00 - 14:00,354.6,412.06,373.91,447.48,411.6,320.8,3,2022
2022-03-07,14:00 - 15:00,338.65,415.9,338.65,426.46,372.17,312.82,3,2022
2022-03-07,15:00 - 16:00,352.54,430.32,351.96,382.72,347.32,351.54,3,2022
2022-03-07,16:00 - 17:00,400.0,445.21,400.0,400.0,320.0,400.0,3,2022
2022-03-07,17:00 - 18:00,450.0,500.0,449.78,450.0,369.82,450.39,3,2022
2022-03-07,18:00 - 19:00,484.95,583.0,480.81,472.5,425.0,507.54,3,2022
2022-03-07,19:00 - 20:00,512.44,583.0,506.33,500.0,457.0,522.91,3,2022
2022-03-07,20:00 - 21:00,475.0,529.99,475.0,475.0,440.0,475.0,3,2022
2022-03-07,21:00 - 22:00,439.94,500.0,438.36,450.0,395.94,434.97,3,2022
2022-03-07,22:00 - 23:00,426.46,450.5,430.0,426.46,355.0,415.42,3,2022
2022-03-07,23:00 - 00:00,379.02,417.38,361.47,379.02,261.35,367.72,3,2022
2022-03-08,00:00 - 01:00,450.95,572.38,449.12,450.95,127.68,456.05,3,2022
2022-03-08,01:00 - 02:00,449.5,543.8,449.5,449.5,121.0,449.5,3,2022
2022-03-08,02:00 - 03:00,449.5,527.84,449.5,449.5,63.0,449.5,3,2022
2022-03-08,03:00 - 04:00,424.88,519.02,424.88,424.88,1.0,424.88,3,2022
2022-03-08,04:00 - 05:00,429.89,515.0,425.6,429.89,0.0,437.51,3,2022
2022-03-08,05:00 - 06:00,449.6,566.06,445.14,449.6,0.0,457.57,3,2022
2022-03-08,06:00 - 07:00,582.48,622.3,564.23,550.0,0.0,622.3,3,2022
2022-03-08,07:00 - 08:00,690.0,690.0,690.0,600.0,59.0,690.0,3,2022
2022-03-08,08:00 - 09:00,650.0,690.0,650.0,645.0,215.93,650.0,3,2022
2022-03-08,09:00 - 10:00,601.0,669.33,500.0,601.0,222.68,541.51,3,2022
2022-03-08,10:00 - 11:00,582.0,599.97,165.75,582.0,245.76,353.31,3,2022
2022-03-08,11:00 - 12:00,548.09,572.38,157.42,548.09,241.0,333.83,3,2022
2022-03-08,12:00 - 13:00,515.4,566.06,155.15,515.4,310.0,316.52,3,2022
2022-03-08,13:00 - 14:00,438.2,541.89,179.58,460.0,317.75,294.77,3,2022
2022-03-08,14:00 - 15:00,424.8,566.06,254.76,449.9,278.8,310.6,3,2022
2022-03-08,15:00 - 16:00,418.4,570.0,342.9,449.6,233.74,366.99,3,2022
2022-03-08,16:00 - 17:00,514.31,580.0,512.17,514.31,233.74,514.31,3,2022
2022-03-08,17:00 - 18:00,603.08,608.31,603.08,603.08,250.8,603.08,3,2022
2022-03-08,18:00 - 19:00,674.93,674.93,674.93,651.0,355.0,674.93,3,2022
2022-03-08,19:00 - 20:00,700.0,700.0,700.0,700.0,433.0,700.0,3,2022
2022-03-08,20:00 - 21:00,654.91,654.91,671.85,654.91,489.31,619.92,3,2022
2022-03-08,21:00 - 22:00,580.32,582.22,525.93,651.0,414.48,542.9,3,2022
2022-03-08,22:00 - 23:00,577.47,577.47,555.98,650.0,326.23,492.05,3,2022
2022-03-08,23:00 - 00:00,566.06,566.06,539.4,600.0,214.57,399.73,3,2022
2022-03-09,00:00 - 01:00,468.46,468.46,450.23,510.26,195.04,430.07,3,2022
2022-03-09,01:00 - 02:00,450.01,450.01,427.17,450.01,150.75,408.91,3,2022
2022-03-09,02:00 - 03:00,425.0,425.0,421.32,425.0,99.69,418.38,3,2022
2022-03-09,03:00 - 04:00,420.03,420.03,420.03,420.03,83.9,420.03,3,2022
2022-03-09,04:00 - 05:00,420.03,420.03,420.03,420.03,65.0,420.03,3,2022
2022-03-09,05:00 - 06:00,440.0,444.65,440.0,440.0,65.0,440.0,3,2022
2022-03-09,06:00 - 07:00,523.76,523.76,523.76,523.76,99.0,523.76,3,2022
2022-03-09,07:00 - 08:00,579.45,579.45,579.45,579.45,179.46,579.45,3,2022
2022-03-09,08:00 - 09:00,554.76,554.76,554.76,554.76,304.84,554.76,3,2022
2022-03-09,09:00 - 10:00,504.54,529.91,500.0,504.54,388.0,449.99,3,2022
2022-03-09,10:00 - 11:00,439.6,501.63,389.0,439.6,448.5,389.0,3,2022
2022-03-09,11:00 - 12:00,398.12,468.29,398.12,398.12,478.92,350.83,3,2022
2022-03-09,12:00 - 13:00,359.71,425.06,359.71,359.71,487.75,305.11,3,2022
2022-03-09,13:00 - 14:00,356.74,420.03,356.74,356.74,521.54,316.75,3,2022
2022-03-09,14:00 - 15:00,368.98,417.29,354.15,368.98,505.85,341.86,3,2022
2022-03-09,15:00 - 16:00,393.13,438.52,382.44,393.13,520.0,382.44,3,2022
2022-03-09,16:00 - 17:00,425.09,475.01,425.09,425.09,590.0,425.09,3,2022
2022-03-09,17:00 - 18:00,529.43,529.43,529.43,518.42,599.0,529.43,3,2022
2022-03-09,18:00 - 19:00,574.93,574.93,574.93,549.73,640.0,574.93,3,2022
2022-03-09,19:00 - 20:00,605.0,605.0,605.0,605.0,705.47,605.0,3,2022
2022-03-09,20:00 - 21:00,534.65,534.65,540.03,560.0,705.47,528.03,3,2022
2022-03-09,21:00 - 22:00,448.75,498.0,448.75,549.73,624.0,448.75,3,2022
2022-03-09,22:00 - 23:00,449.06,480.0,449.06,523.76,549.0,449.06,3,2022
2022-03-09,23:00 - 00:00,425.89,450.08,432.0,475.44,600.71,418.45,3,2022
2022-03-10,00:00 - 01:00,372.89,395.55,393.87,378.0,381.0,350.0,3,2022
2022-03-10,01:00 - 02:00,320.0,342.32,320.0,320.93,438.79,320.0,3,2022
2022-03-10,02:00 - 03:00,321.59,332.0,321.59,321.59,416.34,321.59,3,2022
2022-03-10,03:00 - 04:00,310.09,332.0,310.09,319.9,398.0,310.09,3,2022
2022-03-10,04:00 - 05:00,310.07,332.0,310.07,319.9,378.0,310.07,3,2022
2022-03-10,05:00 - 06:00,335.01,380.55,335.01,335.01,361.81,335.01,3,2022
2022-03-10,06:00 - 07:00,414.66,414.66,414.66,414.66,385.16,414.66,3,2022
2022-03-10,07:00 - 08:00,436.06,436.06,436.06,436.06,410.52,436.06,3,2022
2022-03-10,08:00 - 09:00,452.69,452.69,406.49,452.69,474.3,421.17,3,2022
2022-03-10,09:00 - 10:00,422.6,429.9,320.0,422.6,437.59,311.99,3,2022
2022-03-10,10:00 - 11:00,400.95,400.95,268.0,400.95,387.0,240.33,3,2022
2022-03-10,11:00 - 12:00,356.35,387.07,210.0,356.35,357.0,199.82,3,2022
2022-03-10,12:00 - 13:00,361.4,361.4,200.0,361.4,326.56,171.7,3,2022
2022-03-10,13:00 - 14:00,345.92,356.03,297.3,345.92,305.0,150.01,3,2022
2022-03-10,14:00 - 15:00,320.93,361.69,310.28,320.93,279.64,162.66,3,2022
2022-03-10,15:00 - 16:00,320.0,375.61,300.1,320.0,258.91,199.85,3,2022
2022-03-10,16:00 - 17:00,319.6,391.93,346.02,319.6,254.13,276.58,3,2022
2022-03-10,17:00 - 18:00,387.01,418.35,387.01,387.01,287.39,379.95,3,2022
2022-03-10,18:00 - 19:00,415.64,470.5,415.64,415.64,345.0,412.4,3,2022
2022-03-10,19:00 - 20:00,443.75,480.0,509.1,443.75,357.0,326.39,3,2022
2022-03-10,20:00 - 21:00,430.01,430.01,460.0,430.01,347.38,179.01,3,2022
2022-03-10,21:00 - 22:00,373.49,403.35,424.0,408.29,275.0,173.6,3,2022
2022-03-10,22:00 - 23:00,323.25,391.22,392.3,323.25,250.12,172.74,3,2022
2022-03-10,23:00 - 00:00,319.5,372.31,260.0,319.5,230.29,123.93,3,2022
2022-03-11,00:00 - 01:00,270.0,341.29,211.06,270.0,175.0,88.96,3,2022
2022-03-11,01:00 - 02:00,249.99,336.76,200.99,249.99,149.72,91.02,3,2022
2022-03-11,02:00 - 03:00,232.68,334.19,191.85,230.22,117.59,88.93,3,2022
2022-03-11,03:00 - 04:00,193.87,332.52,173.86,193.87,90.0,97.03,3,2022
2022-03-11,04:00 - 05:00,144.8,336.15,145.65,144.8,80.08,91.15,3,2022
2022-03-11,05:00 - 06:00,169.96,345.95,167.11,169.96,83.18,109.92,3,2022
2022-03-11,06:00 - 07:00,288.66,388.93,233.13,269.4,121.0,172.57,3,2022
2022-03-11,07:00 - 08:00,303.81,430.0,282.1,302.95,222.16,185.06,3,2022
2022-03-11,08:00 - 09:00,311.53,430.0,257.8,311.53,294.75,112.35,3,2022
2022-03-11,09:00 - 10:00,309.41,415.23,68.59,309.41,331.0,67.3,3,2022
2022-03-11,10:00 - 11:00,300.01,355.69,39.0,300.01,325.0,23.07,3,2022
2022-03-11,11:00 - 12:00,273.94,345.95,-20.0,273.94,304.88,15.52,3,2022
2022-03-11,12:00 - 13:00,277.17,330.0,-40.0,277.17,323.0,10.1,3,2022
2022-03-11,13:00 - 14:00,270.0,327.26,-10.0,270.0,320.0,0.1,3,2022
2022-03-11,14:00 - 15:00,274.4,331.79,162.15,274.4,297.0,0.08,3,2022
2022-03-11,15:00 - 16:00,271.99,336.76,166.08,271.99,280.0,10.04,3,2022
2022-03-11,16:00 - 17:00,274.73,358.69,155.02,274.73,299.0,23.87,3,2022
2022-03-11,17:00 - 18:00,299.99,420.0,230.0,299.99,321.39,118.86,3,2022
2022-03-11,18:00 - 19:00,310.8,475.0,283.83,310.8,365.2,170.06,3,2022
2022-03-11,19:00 - 20:00,350.0,480.0,320.0,350.0,422.8,151.98,3,2022
2022-03-11,20:00 - 21:00,356.97,430.0,285.84,397.02,416.0,84.48,3,2022
2022-03-11,21:00 - 22:00,279.2,359.91,224.06,403.97,400.07,69.77,3,2022
2022-03-11,22:00 - 23:00,341.95,341.95,250.33,341.95,382.0,81.05,3,2022
2022-03-11,23:00 - 00:00,331.79,331.79,239.66,331.79,374.5,67.27,3,2022
2022-03-12,00:00 - 01:00,290.0,298.73,221.49,290.0,369.5,68.93,3,2022
2022-03-12,01:00 - 02:00,281.96,281.98,205.76,281.96,321.0,69.07,3,2022
2022-03-12,02:00 - 03:00,275.2,275.2,191.13,275.2,278.0,72.97,3,2022
2022-03-12,03:00 - 04:00,244.18,275.17,186.12,244.18,254.11,72.99,3,2022
2022-03-12,04:00 - 05:00,238.22,275.17,173.96,238.22,240.0,72.93,3,2022
2022-03-12,05:00 - 06:00,251.88,274.76,181.88,250.0,243.27,73.11,3,2022
2022-03-12,06:00 - 07:00,249.41,275.32,203.7,249.41,250.96,89.05,3,2022
2022-03-12,07:00 - 08:00,267.49,271.51,51.03,267.49,290.0,87.52,3,2022
2022-03-12,08:00 - 09:00,292.38,292.38,113.6,256.0,323.0,79.07,3,2022
2022-03-12,09:00 - 10:00,294.0,294.0,61.28,242.0,355.0,78.9,3,2022
2022-03-12,10:00 - 11:00,274.01,274.01,29.16,212.95,404.42,72.95,3,2022
2022-03-12,11:00 - 12:00,264.62,264.62,199.53,204.6,388.0,67.84,3,2022
2022-03-12,12:00 - 13:00,258.55,258.55,71.41,199.54,290.0,72.91,3,2022
2022-03-12,13:00 - 14:00,247.69,249.13,206.1,199.54,251.74,68.95,3,2022
2022-03-12,14:00 - 15:00,195.15,249.18,204.5,195.15,225.0,80.07,3,2022
2022-03-12,15:00 - 16:00,196.27,255.62,185.0,196.27,221.28,118.95,3,2022
2022-03-12,16:00 - 17:00,204.4,261.53,205.81,204.4,228.11,189.3,3,2022
2022-03-12,17:00 - 18:00,287.3,289.3,287.3,215.0,230.0,287.3,3,2022
2022-03-12,18:00 - 19:00,323.3,323.3,323.3,284.41,255.0,323.3,3,2022
2022-03-12,19:00 - 20:00,290.96,357.16,327.86,290.96,256.73,235.0,3,2022
2022-03-12,20:00 - 21:00,292.91,320.0,250.0,292.91,233.82,173.0,3,2022
2022-03-12,21:00 - 22:00,282.72,293.32,243.97,282.72,217.0,176.5,3,2022
2022-03-12,22:00 - 23:00,269.55,273.98,232.13,269.55,193.29,182.51,3,2022
2022-03-12,23:00 - 00:00,262.77,262.77,129.66,262.77,175.0,168.88,3,2022
2022-03-13,00:00 - 01:00,214.5,300.0,202.42,214.5,120.0,160.1,3,2022
2022-03-13,01:00 - 02:00,211.42,282.14,185.34,211.42,107.13,150.01,3,2022
2022-03-13,02:00 - 03:00,207.0,281.27,172.58,207.0,85.76,124.27,3,2022
2022-03-13,03:00 - 04:00,189.31,281.15,155.8,189.31,85.76,102.54,3,2022
2022-03-13,04:00 - 05:00,174.51,279.98,154.41,174.51,72.32,130.25,3,2022
2022-03-13,05:00 - 06:00,200.0,288.22,159.19,200.0,64.18,120.7,3,2022
2022-03-13,06:00 - 07:00,213.69,281.27,164.62,213.69,55.0,100.05,3,2022
2022-03-13,07:00 - 08:00,215.0,275.52,67.77,215.0,55.5,90.92,3,2022
2022-03-13,08:00 - 09:00,214.9,276.54,29.2,214.9,63.33,77.49,3,2022
2022-03-13,09:00 - 10:00,250.0,274.53,1.72,250.0,86.71,72.82,3,2022
2022-03-13,10:00 - 11:00,220.67,269.0,10.98,220.67,120.0,56.15,3,2022
2022-03-13,11:00 - 12:00,215.0,266.72,-3.98,215.0,171.31,30.07,3,2022
2022-03-13,12:00 - 13:00,270.93,270.93,-40.0,215.3,190.0,24.76,3,2022
2022-03-13,13:00 - 14:00,255.63,262.72,-40.0,252.95,175.0,8.55,3,2022
2022-03-13,14:00 - 15:00,225.18,263.0,-40.0,225.18,182.38,10.05,3,2022
2022-03-13,15:00 - 16:00,223.47,268.45,-20.0,223.47,186.89,30.07,3,2022
2022-03-13,16:00 - 17:00,225.55,284.76,76.71,225.55,206.54,104.03,3,2022
2022-03-13,17:00 - 18:00,260.01,350.0,292.33,260.01,227.28,212.12,3,2022
2022-03-13,18:00 - 19:00,290.0,405.0,327.3,290.0,260.0,234.21,3,2022
2022-03-13,19:00 - 20:00,362.02,419.0,398.0,362.02,315.41,199.9,3,2022
2022-03-13,20:00 - 21:00,389.9,419.0,327.3,389.9,317.07,170.08,3,2022
2022-03-13,21:00 - 22:00,351.1,405.0,320.0,351.1,297.66,163.12,3,2022
2022-03-13,22:00 - 23:00,321.96,360.0,282.63,321.96,288.0,190.67,3,2022
2022-03-13,23:00 - 00:00,305.91,305.91,288.0,305.91,250.3,199.42,3,2022
2022-03-14,00:00 - 01:00,291.55,295.79,251.93,291.55,256.0,205.9,3,2022
2022-03-14,01:00 - 02:00,280.03,292.6,244.3,280.03,250.5,204.44,3,2022
2022-03-14,02:00 - 03:00,232.24,290.0,241.85,232.24,250.3,211.64,3,2022
2022-03-14,03:00 - 04:00,224.76,290.0,220.2,224.76,233.15,207.03,3,2022
2022-03-14,04:00 - 05:00,219.91,292.6,219.91,219.91,232.0,219.91,3,2022
2022-03-14,05:00 - 06:00,230.06,300.03,230.06,230.06,240.0,230.06,3,2022
2022-03-14,06:00 - 07:00,329.2,329.2,289.8,277.8,257.29,301.92,3,2022
2022-03-14,07:00 - 08:00,360.0,360.0,340.9,288.33,285.06,335.88,3,2022
2022-03-14,08:00 - 09:00,365.62,365.62,338.37,295.0,275.0,344.24,3,2022
2022-03-14,09:00 - 10:00,335.49,335.49,291.37,292.34,284.04,300.83,3,2022
2022-03-14,10:00 - 11:00,313.6,313.6,250.22,288.33,270.0,265.91,3,2022
2022-03-14,11:00 - 12:00,289.15,300.0,236.37,280.98,265.0,258.34,3,2022
2022-03-14,12:00 - 13:00,293.8,293.8,203.8,258.0,261.17,240.57,3,2022
2022-03-14,13:00 - 14:00,239.34,292.6,220.04,221.1,261.17,224.25,3,2022
2022-03-14,14:00 - 15:00,235.36,292.6,213.24,215.3,261.17,218.34,3,2022
2022-03-14,15:00 - 16:00,271.98,300.0,252.98,214.8,261.17,269.8,3,2022
2022-03-14,16:00 - 17:00,295.85,314.69,241.13,214.48,266.94,293.02,3,2022
2022-03-14,17:00 - 18:00,346.5,360.0,346.5,214.8,310.0,346.5,3,2022
2022-03-14,18:00 - 19:00,390.01,411.03,390.01,219.0,424.4,390.01,3,2022
2022-03-14,19:00 - 20:00,435.42,435.42,435.42,265.32,480.0,435.42,3,2022
2022-03-14,20:00 - 21:00,365.26,389.0,365.26,281.96,435.0,365.26,3,2022
2022-03-14,21:00 - 22:00,322.7,322.7,322.7,280.01,340.0,322.7,3,2022
2022-03-14,22:00 - 23:00,300.73,300.73,300.73,240.0,297.0,300.73,3,2022
2022-03-14,23:00 - 00:00,261.86,283.81,261.86,214.8,266.94,261.86,3,2022
2022-03-15,00:00 - 01:00,248.92,272.63,248.92,215.54,270.0,248.92,3,2022
2022-03-15,01:00 - 02:00,245.03,267.83,245.03,211.15,245.26,245.03,3,2022
2022-03-15,02:00 - 03:00,241.79,266.68,241.79,209.8,231.17,241.79,3,2022
2022-03-15,03:00 - 04:00,240.07,267.0,240.07,209.79,226.76,240.07,3,2022
2022-03-15,04:00 - 05:00,242.69,267.0,242.69,209.8,224.2,242.69,3,2022
2022-03-15,05:00 - 06:00,262.4,273.18,262.4,210.0,226.0,262.4,3,2022
2022-03-15,06:00 - 07:00,314.81,314.81,312.42,212.79,229.35,318.93,3,2022
2022-03-15,07:00 - 08:00,336.39,339.57,334.31,242.73,245.44,340.29,3,2022
2022-03-15,08:00 - 09:00,347.43,349.98,346.05,259.22,322.0,349.98,3,2022
2022-03-15,09:00 - 10:00,320.57,327.99,317.06,259.22,305.0,329.45,3,2022
2022-03-15,10:00 - 11:00,299.6,302.02,289.97,255.0,282.93,318.46,3,2022
2022-03-15,11:00 - 12:00,296.17,296.17,296.17,255.0,262.0,296.17,3,2022
2022-03-15,12:00 - 13:00,279.33,279.33,260.68,248.12,240.93,279.49,3,2022
2022-03-15,13:00 - 14:00,277.51,277.51,255.0,247.63,239.0,283.24,3,2022
2022-03-15,14:00 - 15:00,281.7,281.7,257.49,247.14,236.0,287.96,3,2022
2022-03-15,15:00 - 16:00,286.38,286.38,274.0,253.67,243.73,297.17,3,2022
2022-03-15,16:00 - 17:00,306.09,306.09,300.15,253.67,262.0,317.53,3,2022
2022-03-15,17:00 - 18:00,321.46,330.67,315.22,253.67,288.35,332.36,3,2022
2022-03-15,18:00 - 19:00,360.06,375.0,354.83,277.8,350.88,375.0,3,2022
2022-03-15,19:00 - 20:00,405.02,410.0,405.02,297.01,406.69,405.02,3,2022
2022-03-15,20:00 - 21:00,333.67,357.04,332.97,311.71,404.0,335.24,3,2022
2022-03-15,21:00 - 22:00,304.19,304.19,299.91,304.19,345.03,312.09,3,2022
2022-03-15,22:00 - 23:00,283.17,283.17,279.91,283.17,293.97,288.99,3,2022
2022-03-15,23:00 - 00:00,264.11,264.63,263.51,264.11,253.0,264.63,3,2022
2022-03-16,00:00 - 01:00,253.41,266.5,253.41,253.41,264.59,253.41,3,2022
2022-03-16,01:00 - 02:00,251.4,253.39,251.4,251.4,255.0,251.4,3,2022
2022-03-16,02:00 - 03:00,247.5,249.57,247.5,247.5,253.78,247.5,3,2022
2022-03-16,03:00 - 04:00,240.01,249.09,240.01,240.01,253.78,240.01,3,2022
2022-03-16,04:00 - 05:00,238.5,249.09,238.5,238.5,253.78,238.5,3,2022
2022-03-16,05:00 - 06:00,249.72,269.3,249.72,249.72,253.78,249.72,3,2022
2022-03-16,06:00 - 07:00,296.96,296.96,296.96,286.48,280.0,296.96,3,2022
2022-03-16,07:00 - 08:00,317.7,317.7,317.7,300.0,291.0,317.7,3,2022
2022-03-16,08:00 - 09:00,314.0,314.0,314.0,306.7,328.5,314.0,3,2022
2022-03-16,09:00 - 10:00,295.94,295.94,295.94,295.94,355.0,295.94,3,2022
2022-03-16,10:00 - 11:00,276.6,276.6,276.6,276.6,391.0,276.6,3,2022
2022-03-16,11:00 - 12:00,265.36,269.17,258.73,265.36,400.04,260.14,3,2022
2022-03-16,12:00 - 13:00,270.24,270.24,250.0,270.24,380.0,207.44,3,2022
2022-03-16,13:00 - 14:00,270.68,270.68,258.33,270.68,352.74,204.01,3,2022
2022-03-16,14:00 - 15:00,275.08,275.08,262.27,275.08,317.0,200.03,3,2022
2022-03-16,15:00 - 16:00,273.2,273.2,259.69,273.2,288.0,198.22,3,2022
2022-03-16,16:00 - 17:00,265.1,279.0,265.1,265.1,279.05,248.97,3,2022
2022-03-16,17:00 - 18:00,294.92,294.92,294.92,272.77,325.0,294.92,3,2022
2022-03-16,18:00 - 19:00,319.13,319.23,319.13,252.84,380.0,319.13,3,2022
2022-03-16,19:00 - 20:00,336.69,354.0,365.17,261.55,413.0,296.49,3,2022
2022-03-16,20:00 - 21:00,306.25,306.25,364.97,275.86,400.0,215.58,3,2022
2022-03-16,21:00 - 22:00,280.38,280.38,290.67,260.63,311.0,165.96,3,2022
2022-03-16,22:00 - 23:00,274.54,274.99,301.3,246.42,281.14,165.22,3,2022
2022-03-16,23:00 - 00:00,266.59,266.59,223.71,191.54,256.44,129.27,3,2022
2022-03-17,00:00 - 01:00,246.27,248.85,210.66,205.1,292.27,157.27,3,2022
2022-03-17,01:00 - 02:00,241.34,241.34,218.6,196.0,248.0,127.99,3,2022
2022-03-17,02:00 - 03:00,236.9,236.9,192.27,187.79,231.79,119.71,3,2022
2022-03-17,03:00 - 04:00,223.3,223.3,187.38,184.49,204.33,126.58,3,2022
2022-03-17,04:00 - 05:00,184.49,221.14,176.51,184.49,191.7,147.97,3,2022
2022-03-17,05:00 - 06:00,225.31,241.4,208.95,186.15,180.9,180.0,3,2022
2022-03-17,06:00 - 07:00,239.3,260.99,250.0,190.54,156.1,206.5,3,2022
2022-03-17,07:00 - 08:00,284.91,284.91,259.1,236.43,183.74,262.89,3,2022
2022-03-17,08:00 - 09:00,309.23,309.23,298.73,236.78,210.0,270.0,3,2022
2022-03-17,09:00 - 10:00,305.9,305.9,313.9,227.76,237.03,254.94,3,2022
2022-03-17,10:00 - 11:00,254.46,263.28,269.2,205.2,241.0,211.6,3,2022
2022-03-17,11:00 - 12:00,263.28,263.28,273.1,194.0,236.48,220.02,3,2022
2022-03-17,12:00 - 13:00,255.95,255.95,192.06,200.0,225.0,206.21,3,2022
2022-03-17,13:00 - 14:00,250.4,250.4,191.0,200.0,215.41,214.09,3,2022
2022-03-17,14:00 - 15:00,257.51,257.51,212.04,195.5,216.0,229.97,3,2022
2022-03-17,15:00 - 16:00,246.63,253.64,241.35,204.9,204.96,246.2,3,2022
2022-03-17,16:00 - 17:00,251.92,257.36,247.54,205.1,225.74,257.36,3,2022
2022-03-17,17:00 - 18:00,275.52,276.22,275.5,227.0,253.0,276.22,3,2022
2022-03-17,18:00 - 19:00,309.42,310.03,309.38,237.09,293.0,310.03,3,2022
2022-03-17,19:00 - 20:00,347.21,347.21,347.21,270.6,353.0,347.21,3,2022
2022-03-17,20:00 - 21:00,295.92,295.92,295.92,295.92,363.3,295.92,3,2022
2022-03-17,21:00 - 22:00,259.29,259.29,259.29,259.29,345.0,259.29,3,2022
2022-03-17,22:00 - 23:00,244.66,248.0,244.66,244.66,304.75,244.66,3,2022
2022-03-17,23:00 - 00:00,237.2,237.2,237.2,236.22,277.56,237.2,3,2022
2022-03-18,00:00 - 01:00,203.03,232.4,203.03,203.0,370.0,203.03,3,2022
2022-03-18,01:00 - 02:00,206.97,216.02,206.97,199.0,319.0,206.97,3,2022
2022-03-18,02:00 - 03:00,211.9,211.9,218.04,198.88,251.45,201.38,3,2022
2022-03-18,03:00 - 04:00,206.5,209.83,206.5,198.88,224.93,206.5,3,2022
2022-03-18,04:00 - 05:00,209.9,209.9,209.9,198.88,211.0,209.9,3,2022
2022-03-18,05:00 - 06:00,217.06,233.5,217.06,200.0,200.0,217.06,3,2022
2022-03-18,06:00 - 07:00,262.97,262.97,262.97,203.1,197.57,262.97,3,2022
2022-03-18,07:00 - 08:00,291.51,291.51,291.51,243.77,199.0,291.51,3,2022
2022-03-18,08:00 - 09:00,287.81,287.81,287.81,249.06,239.18,287.81,3,2022
2022-03-18,09:00 - 10:00,255.95,275.5,260.0,245.54,243.66,249.9,3,2022
2022-03-18,10:00 - 11:00,239.98,259.64,247.53,239.98,241.0,228.58,3,2022
2022-03-18,11:00 - 12:00,225.0,254.59,196.65,225.0,229.71,204.87,3,2022
2022-03-18,12:00 - 13:00,224.47,241.65,193.82,224.47,217.78,205.01,3,2022
2022-03-18,13:00 - 14:00,212.46,244.4,196.29,212.46,215.0,201.14,3,2022
2022-03-18,14:00 - 15:00,200.78,247.64,200.1,211.88,201.0,200.31,3,2022
2022-03-18,15:00 - 16:00,208.01,247.64,199.97,225.0,190.41,202.48,3,2022
2022-03-18,16:00 - 17:00,220.53,247.64,212.4,239.53,192.0,212.4,3,2022
2022-03-18,17:00 - 18:00,245.54,247.64,245.54,245.54,215.61,245.54,3,2022
2022-03-18,18:00 - 19:00,275.31,275.32,275.31,275.31,249.0,275.31,3,2022
2022-03-18,19:00 - 20:00,286.52,293.45,286.52,286.52,280.0,286.52,3,2022
2022-03-18,20:00 - 21:00,252.9,259.38,251.15,290.19,254.0,251.15,3,2022
2022-03-18,21:00 - 22:00,216.95,242.27,216.95,282.5,219.0,216.95,3,2022
2022-03-18,22:00 - 23:00,228.5,237.49,228.5,255.01,208.26,228.5,3,2022
